dataset,model,layer,method,seed,n_obs,soft_ce,jsd,tvd,entce,rankcs,acc,mean_alea,mean_mi,corrAlea_entropy,corrMI_entropy,corrAlea_norm_entropy,corrMI_norm_entropy,corrAlea_one_minus_max,corrMI_one_minus_max,corrAlea_gini,corrMI_gini,corrAlea_top2_margin,corrMI_top2_margin,corrAleaS_entropy,corrMIS_entropy,mono_alea
chaosnli_snli,qwen,0,GPP-laplace,0,1024,1.071408258920871,0.19430232301811431,0.39300683315966156,0.4062507465081469,0.5362637362637362,0.5362637362637362,0.6179805397987366,0.32739272713661194,-0.036041641949604755,-0.02601503088759656,-0.03604164194960474,-0.026015030887596557,-0.022062351184852336,-0.009376852008745329,-0.030764506682003916,-0.016927309643862944,-0.01695849348522994,-0.0006179104172092942,-0.028315372643703967,-0.018038510135077835,-0.39999999999999997
chaosnli_snli,qwen,0,LPE,0,1024,1.4926326621911383,0.2530132221190697,0.43985827739777267,0.321791739051771,0.44835164835164837,0.44835164835164837,0.23985226452350616,0.5071884393692017,-0.07298256296964245,-0.05121479225076804,-0.07298256296964245,-0.051214792250768026,-0.07978050887972851,-0.03371801455526919,-0.07837275632029542,-0.052234539022068135,-0.080314171866471,-0.0379807377404385,-0.07283141467435993,-0.047037626803126134,-1.0
chaosnli_snli,qwen,0,LP-temp,0,1024,1.081580087908284,0.21558899937035667,0.43512845773787584,0.5442050526147587,0.44835164835164837,0.44835164835164837,1.0939421291465907,,-0.007867361821433796,,-0.007867361821433778,,-0.017556328414972122,,-0.018133310954549602,,-0.024242376403720886,,-0.07422871380963264,,-0.39999999999999997
chaosnli_snli,qwen,0,GPP-cosine,1,16,1.5687396597520031,0.22966687968102278,0.3899198710028041,0.2055462850594593,0.5362637362637362,0.5362637362637362,0.6664469242095947,0.009715940803289413,0.013637876321201978,0.0029947726936195825,0.01363787632120196,0.0029947726936195686,0.0012517338634933737,0.017315902241144855,0.011589906214547316,0.0018725705839825737,0.006776198463834347,0.013057610052984434,0.036982245380082754,-0.022840199321186076,0.7999999999999999
chaosnli_snli,qwen,0,GPP-rbf,1,16,1.2420775249630356,0.21086931903675635,0.38769744072048057,0.2517324892717378,0.5362637362637362,0.5362637362637362,0.5224342346191406,0.20463107526302338,-0.028293078123359995,-0.009534032608765671,-0.02829307812336001,-0.009534032608765688,-0.034165341469998,-0.009118936979249126,-0.035840735383231286,-0.015975281281507457,-0.040263175029332604,-0.014219466899779475,-0.027569139995558458,-0.018992401206864344,-0.19999999999999998
chaosnli_snli,qwen,0,GPP-laplace,1,16,1.061509053385965,0.20652687912736398,0.42305904809426476,0.5344142525250004,0.5340659340659341,0.5340659340659341,0.7016719579696655,0.3824560046195984,0.019864302419036986,0.021126167958653245,0.01986430241903699,0.02112616795865324,0.03518944253586456,0.020473140220577484,0.025779143182583706,0.021729898703324188,0.037712051773812455,0.01920623055591123,-0.016219588477700123,-0.027762147671519268,1.0
chaosnli_snli,qwen,0,LPE,1,16,6.212449410637369,0.27337903727627205,0.4266843659086869,0.2619320429292155,0.5362637362637362,0.5362637362637362,0.31970450282096863,0.06825436651706696,-0.040290582948493484,-0.05465848260159187,-0.040290582948493484,-0.05465848260159187,-0.0486610827201967,-0.0657339207076721,-0.04488447279768054,-0.057976136766941216,-0.05431951035641889,-0.06865996830133338,-0.022286080382080704,-0.0455017188550182,-0.39999999999999997
chaosnli_snli,qwen,0,LP-temp,1,16,6.062425992437126,0.24458298286379743,0.3959747669050292,0.1942401283403701,0.5274725274725275,0.5274725274725275,0.5903833359934609,,-0.015614760032967466,,-0.015614760032967469,,-0.03164622990905466,,-0.02497528334062387,,-0.04112201122660321,,-0.017682560665352093,,-0.39999999999999997
chaosnli_snli,qwen,0,GPP-cosine,1,64,1.0476697658199587,0.1864526677717703,0.3833008613887724,0.41264057743793875,0.5362637362637362,0.5362637362637362,0.9499715566635132,0.0069512734189629555,0.007859228238250554,-0.004224741863131372,0.007859228238250564,-0.004224741863131367,-0.04156358596092612,0.009536042744966727,-0.024328046478146854,-0.006871767447498651,-0.05717714955418963,0.00412671578119837,0.00591488903191184,-0.02360783261844598,0.0
chaosnli_snli,qwen,0,GPP-rbf,1,64,1.1202975837131786,0.2011630046735082,0.3896437653800943,0.34385887493067546,0.5296703296703297,0.5296703296703297,0.6616753935813904,0.2010079175233841,-0.010783491454341897,-0.00557207735922363,-0.010783491454341893,-0.005572077359223623,-0.013657290781031756,0.0037528575843624352,-0.019529119960821184,-0.012144869566638707,-0.024238100792331848,-0.005111987719830784,-0.024206283811730404,-0.0187973551660089,-0.7999999999999999
chaosnli_snli,qwen,0,GPP-laplace,1,64,1.045316744461027,0.1974247752229981,0.4076298089227179,0.5084936142341614,0.5384615384615384,0.5384615384615384,0.6865807771682739,0.3714454174041748,0.014324815741029479,0.01704672643307012,0.014324815741029472,0.017046726433070106,0.02783199477004785,0.022131158893837086,0.015915286897745008,0.01692666822393504,0.027689086701419566,0.020151756665064108,-0.004296873197891867,-0.023248252311251667,0.7999999999999999
chaosnli_snli,qwen,0,LPE,1,64,1.3145928844587405,0.2310792648988956,0.40962655231622713,0.2765061842587807,0.5098901098901099,0.5098901098901099,0.5692728757858276,0.1070944145321846,-0.007651738657757895,0.008569933221174966,-0.007651738657757895,0.008569933221174969,-0.00901886805660466,0.014021758255434325,-0.01732921426614146,0.0156285198367028,-0.023000450100331776,0.019791033966335213,-0.020788073281232403,0.004146416389106576,-0.39999999999999997
chaosnli_snli,qwen,0,LP-temp,1,64,1.0882166129852695,0.20657661827677354,0.40813173547890547,0.4488035460767559,0.46373626373626375,0.46373626373626375,0.9926109105744689,,-0.02843425266660321,,-0.028434252666603196,,-0.0238075441853674,,-0.03588566118212444,,-0.03682826980643738,,-0.018031184761237738,,-0.39999999999999997
chaosnli_snli,qwen,0,GPP-cosine,1,256,1.031905727443417,0.18644924048172065,0.3890941826851813,0.45458577247196585,0.5362637362637362,0.5362637362637362,0.9964410662651062,0.004990477114915848,-0.02812030607655122,-0.006665249325627504,-0.02812030607655121,-0.006665249325627489,-0.02193559190334983,0.008626858214634941,-0.02500016629581454,-0.007486132763597053,-0.01456485052298558,0.005564503314859312,-0.016562733951361652,-0.01962696967812559,-0.19999999999999998
chaosnli_snli,qwen,0,GPP-rbf,1,256,1.2149530674778637,0.21889225181425698,0.41273528220039885,0.3332799799151397,0.4857142857142857,0.4857142857142857,0.6382344365119934,0.16422659158706665,-0.10376552649752031,-0.07310170315112317,-0.10376552649752029,-0.07310170315112317,-0.08627686986281599,-0.058198341493089285,-0.10158105643508368,-0.0712457318795166,-0.0804273275970389,-0.05608086873607815,-0.09998721248862807,-0.07018230469816913,-0.7999999999999999
chaosnli_snli,qwen,0,GPP-laplace,1,256,1.0587321369364748,0.19279757958874044,0.3927291427094203,0.42910147272823274,0.5340659340659341,0.5340659340659341,0.632561206817627,0.33936694264411926,-0.039846054232470805,-0.02848114188582622,-0.0398460542324708,-0.028481141885826202,-0.020972459075640344,-0.01261139754310258,-0.03406900414309276,-0.021468479499200204,-0.016005752272989004,-0.007909578993590974,-0.02836563107813733,-0.020535124937588713,-0.19999999999999998
chaosnli_snli,qwen,0,LPE,1,256,1.4351816861162616,0.24863973658307403,0.43425152604688444,0.3129327576570425,0.4725274725274725,0.4725274725274725,0.4240341782569885,0.27783581614494324,-0.11514365753263581,-0.08041804546678072,-0.11514365753263578,-0.08041804546678069,-0.08386072949531197,-0.0470405078770969,-0.09780185923887824,-0.06922938501022212,-0.06851465314953128,-0.036899926772841984,-0.11369266844893426,-0.0597021152913031,-0.39999999999999997
chaosnli_snli,qwen,0,LP-temp,1,256,1.0855012669256165,0.21504862156978355,0.4344062725953007,0.5284618404312048,0.42857142857142855,0.42857142857142855,1.0775167171065922,,-0.050827722845424826,,-0.05082772284542481,,-0.031652332999373686,,-0.043436920226951864,,-0.02433471344657924,,-0.06730534374609985,,-0.7999999999999999
chaosnli_snli,qwen,0,GPP-cosine,1,1024,1.0299559170594201,0.1868169393474924,0.3909687832489118,0.4641775376466106,0.5384615384615384,0.5384615384615384,1.0070998668670654,0.003677837550640106,-0.061540419091703276,-0.009720989514479491,-0.06154041909170328,-0.009720989514479502,-0.07937854968276059,0.001853471348498939,-0.07479980396862265,-0.014469279386269983,-0.07884054241662841,-0.002504427233954939,-0.05969988582969959,-0.024851142821707268,-0.19999999999999998
chaosnli_snli,qwen,0,GPP-rbf,1,1024,1.1780433658356513,0.21749179060757867,0.4170221106415348,0.3611295328691696,0.4879120879120879,0.4879120879120879,0.5808468461036682,0.27346372604370117,-0.05988640884162015,-0.047354265504654824,-0.059886408841620144,-0.04735426550465482,-0.05237864814355536,-0.03497111693832024,-0.05222269990675501,-0.03392831379022776,-0.04509481937571115,-0.024400066194163312,-0.0669619429602567,-0.0558760406851691,-0.39999999999999997
chaosnli_snli,qwen,0,GPP-laplace,1,1024,1.0669403560185655,0.1931856103649919,0.3918198631687479,0.4088085585443232,0.5362637362637362,0.5362637362637362,0.6200798153877258,0.3285548686981201,-0.029627433822852933,-0.022476235154687822,-0.029627433822852923,-0.0224762351546878,-0.013693138127350589,-0.003923827398857355,-0.02318828287799467,-0.011932645336424179,-0.007597083805917559,0.006091887705724892,-0.021119817167834346,-0.011953354316257532,-0.19999999999999998
chaosnli_snli,qwen,0,LPE,1,1024,1.4606829827628078,0.25433688099269,0.4457731581450884,0.31750354099413913,0.43956043956043955,0.43956043956043955,0.2451985627412796,0.4982638657093048,-0.05150033233533207,-0.03842161583043123,-0.051500332335332064,-0.03842161583043122,-0.05482013533403188,-0.042046377221145,-0.061695561916936106,-0.05298221206235372,-0.055556370722248616,-0.047761123068902164,-0.06006921206904637,-0.033763348716938334,-0.39999999999999997
chaosnli_snli,qwen,0,LP-temp,1,1024,1.078140378694005,0.21401001949599738,0.4332759400080083,0.5411181381473107,0.45054945054945056,0.45054945054945056,1.0908268024680086,,-0.025376820214355562,,-0.02537682021435554,,-0.021326443784185085,,-0.034312348358193676,,-0.02526123778996341,,-0.06432378919537456,,-0.6000000000000001
chaosnli_snli,qwen,0,GPP-cosine,2,16,1.141654533793032,0.20669932050739423,0.39625799270285356,0.32988467406568184,0.5362637362637362,0.5362637362637362,0.8498079180717468,0.01305573619902134,0.057051409389676254,-0.01935577105921774,0.057051409389676254,-0.01935577105921773,0.060084643603074694,-0.00468819926147758,0.0546494536045825,-0.022466126807014503,0.05289107319356304,-0.01056249656139836,0.0565015639122104,-0.047066929797498276,0.39999999999999997
chaosnli_snli,qwen,0,GPP-rbf,2,16,1.2247709030484082,0.21866965873804575,0.40162764722583716,0.26119878246894823,0.5340659340659341,0.5340659340659341,0.5390224456787109,0.20264513790607452,-0.013190920953532768,-0.013342206605322853,-0.013190920953532751,-0.01334220660532286,-0.0233409620712957,-0.011020430805093323,-0.02670542343173366,-0.021011835516434218,-0.03248970259488737,-0.016203959306626367,-0.011086348167408298,-0.025811113972838202,0.19999999999999998
chaosnli_snli,qwen,0,GPP-laplace,2,16,1.0676162343646407,0.20936095332876709,0.4262763615492936,0.5381989518049067,0.5340659340659341,0.5340659340659341,0.7041019201278687,0.3838120698928833,-0.02394288293588774,-0.02178992901015941,-0.023942882935887734,-0.021789929010159415,-0.0004089373751684014,-0.026921662384298696,-0.016902595971787164,-0.024844165964501688,0.003885422766831431,-0.030784268361192905,-0.019303857607673537,-0.04007495451646863,0.39999999999999997
chaosnli_snli,qwen,0,LPE,2,16,1.6809821819406157,0.27694513743438504,0.44097591178020934,0.25143238184140765,0.5340659340659341,0.5340659340659341,0.3361273407936096,0.04986586421728134,0.05955866088401177,0.07544549562624522,0.05955866088401175,0.07544549562624522,0.031596703371595244,0.043155737130641525,0.04037541244291581,0.0551023354735518,0.019037603559184234,0.029418476282455887,0.04123949786033514,0.05697917828658471,0.39999999999999997
chaosnli_snli,qwen,0,LP-temp,2,16,1.1212452140974465,0.2013885100987522,0.39143741126115433,0.33677575813069577,0.5340659340659341,0.5340659340659341,0.865003681804849,,0.04046479315238746,,0.04046479315238748,,0.01259782601843186,,0.021580549003400177,,0.0012167310264715884,,0.042613164702610666,,0.39999999999999997
chaosnli_snli,qwen,0,GPP-cosine,2,64,1.0351162454068947,0.1936415613290041,0.4039139483328704,0.507535227431183,0.5362637362637362,0.5362637362637362,1.0491431951522827,0.007591617293655872,-0.03615154260704566,-0.004290474176819706,-0.03615154260704565,-0.004290474176819711,0.0035637165378167163,0.016044574233757956,-0.007338263342747918,-0.0013560468351859886,0.01975256555635751,0.01395202004266017,-0.022875328540978235,-0.016834188970890146,-0.39999999999999997
chaosnli_snli,qwen,0,GPP-rbf,2,64,1.1135531910795284,0.20712892654580378,0.40783314868644044,0.40202312648382443,0.5164835164835165,0.5164835164835165,0.7093130350112915,0.225558802485466,-0.047508350136301135,-0.016240532394568834,-0.047508350136301135,-0.016240532394568852,-0.008608202952929456,0.016601246161961312,-0.022535950275707164,-0.0009173340039730273,0.01032391532572475,0.027250152570758295,-0.03426217482599744,-0.018995458754206298,-0.7999999999999999
chaosnli_snli,qwen,0,GPP-laplace,2,64,1.052575346302933,0.20125794706754643,0.41397287380564346,0.5181741741444629,0.5318681318681319,0.5318681318681319,0.6923791170120239,0.3752927780151367,-0.027446864486495408,-0.01843258130262134,-0.027446864486495408,-0.01843258130262133,0.0016918176264653986,-0.0034603246444560552,-0.014187110451987985,-0.0094181606692063,0.00996836133633687,0.0007597780275757776,-0.023290102490494655,-0.022656299849207872,0.39999999999999997
chaosnli_snli,qwen,0,LPE,2,64,1.2942855589843945,0.23692322923510142,0.4268201382193653,0.3262427169838454,0.4901098901098901,0.4901098901098901,0.6367270946502686,0.13170844316482544,-0.03250904858212064,-0.027935028935589155,-0.03250904858212065,-0.027935028935589162,0.0020645345045671604,-0.02424319212969891,-0.010330984248248963,-0.025293416969023683,0.021399127012795244,-0.016461936830618754,-0.023857723414747716,-0.005485558425979215,-0.19999999999999998
chaosnli_snli,qwen,0,LP-temp,2,64,1.0849562561453767,0.216273751725516,0.4358879524506743,0.5410300870303875,0.4307692307692308,0.4307692307692308,1.090631713602993,,0.010520002191629511,,0.010520002191629511,,0.03884732529398524,,0.02892949875210274,,0.05544166942902131,,-0.002496614802510879,,0.39999999999999997
chaosnli_snli,qwen,0,GPP-cosine,2,256,1.0318404519978175,0.19151826327855426,0.4002224571102268,0.49874138114761357,0.5406593406593406,0.5406593406593406,1.0423848628997803,0.005239431280642748,-0.04755732852306542,-0.0030867829757952538,-0.047557328523065406,-0.003086782975795248,-0.07162258893496733,0.009251390832491033,-0.06294828321859453,-0.00543526492251062,-0.07712224173776625,0.004898089719750169,-0.0357236835931974,-0.0221679535906119,-0.39999999999999997
chaosnli_snli,qwen,0,GPP-rbf,2,256,1.099529134282938,0.20267963534769914,0.4011584626408396,0.41545508861751373,0.5296703296703297,0.5296703296703297,0.6299521923065186,0.31908735632896423,-0.02445876496943134,-0.006303324694518282,-0.024458764969431356,-0.006303324694518275,-0.0067944428912915175,0.003977657730951066,-0.015070035316498712,0.0038001262897991647,-0.002873735769739573,0.008413766457092284,-0.03847088874219633,-0.010540321171257784,0.0
chaosnli_snli,qwen,0,GPP-laplace,2,256,1.0476832556623317,0.1934974891723748,0.39760412452640115,0.468381004596594,0.5362637362637362,0.5362637362637362,0.6607129573822021,0.35468795895576477,-0.023578020404910152,-0.011261461053459161,-0.02357802040491014,-0.011261461053459168,-0.006657181611611218,-0.0022045323652483476,-0.019748291132336726,-0.007027524744642334,-0.006121312268674094,-0.001427608933170392,-0.016029828929220356,-0.005373575754580171,0.39999999999999997
chaosnli_snli,qwen,0,LPE,2,256,1.4386310470795811,0.2526288284170318,0.43223720296415535,0.30317865965548363,0.45494505494505494,0.45494505494505494,0.4436601996421814,0.28615620732307434,0.03362879661883597,0.03141050273881729,0.033628796618835985,0.031410502738817306,0.02417576198997825,0.028938974724555852,0.024377135530414536,0.022543311308542806,0.015042950246151168,0.017348347787466613,0.044053587995185516,0.039128898409745885,0.39999999999999997
chaosnli_snli,qwen,0,LP-temp,2,256,1.0858464220241661,0.21699667954693885,0.4365089759112432,0.5415706226339292,0.42637362637362636,0.42637362637362636,1.0912973642843096,,0.012558353379579555,,0.012558353379579577,,-0.015116773397526023,,-0.006569854763521184,,-0.028239027743265598,,0.04311148122044612,,0.39999999999999997
chaosnli_snli,qwen,0,GPP-cosine,2,1024,1.02943247867232,0.18675675789469362,0.39093544854076356,0.46484006413295537,0.5406593406593406,0.5406593406593406,1.0077309608459473,0.0036842513363808393,-0.057663038830006653,-0.009865016246462377,-0.05766303883000667,-0.009865016246462374,-0.07596570187511292,0.0013727332833566096,-0.07155439654530392,-0.014911188061909542,-0.07421242700701577,-0.0030825599803489074,-0.05573220856229138,-0.024799163720455653,-0.39999999999999997
chaosnli_snli,qwen,0,GPP-rbf,2,1024,1.183209708388397,0.2186880221193758,0.41811421623473966,0.3576579968611015,0.4835164835164835,0.4835164835164835,0.5793789029121399,0.27263492345809937,-0.05387514848844813,-0.03928602573276719,-0.05387514848844811,-0.03928602573276716,-0.049575676473560516,-0.028663677949587782,-0.05154998857138986,-0.030471155563879578,-0.04547663488125042,-0.021188387996275378,-0.05752361281016129,-0.046983164241097594,-0.39999999999999997
chaosnli_snli,qwen,0,GPP-laplace,2,1024,1.0684393483369743,0.19361045852003028,0.3924804719103562,0.40803534875145786,0.5362637362637362,0.5362637362637362,0.6193554997444153,0.32816600799560547,-0.03824186398852953,-0.02814032670677099,-0.03824186398852951,-0.028140326706770975,-0.027430548943232318,-0.013937250561529224,-0.0364332430617516,-0.022005153701995152,-0.023160525343901627,-0.0059530082437269025,-0.03341122118139004,-0.020937319810861506,-0.19999999999999998
chaosnli_snli,qwen,0,LPE,2,1024,1.4809302089361844,0.252923294314537,0.44001166145872933,0.3142034345558925,0.4351648351648352,0.4351648351648352,0.2351120114326477,0.5039276480674744,-0.07191172977362487,-0.02826327130277187,-0.0719117297736249,-0.028263271302771887,-0.06467816670787552,-0.017301973418388832,-0.07081996655866105,-0.031512092431711276,-0.057205700738658584,-0.017734471807580622,-0.06553343136253488,-0.017105193808946557,-1.0
chaosnli_snli,qwen,0,LP-temp,2,1024,1.0790958746696246,0.21448344951599138,0.4335998945120935,0.542669492490145,0.4307692307692308,0.4307692307692308,1.0924037570612346,,-0.011613120223503172,,-0.011613120223503162,,-0.020759102406165113,,-0.02273746609717269,,-0.02631037894080406,,-0.03856834806372108,,-0.39999999999999997
chaosnli_snli,qwen,0,GPP-cosine,3,16,1.170444824642983,0.2460440656752596,0.47054570551429475,0.5252517523194611,0.27912087912087913,0.27912087912087913,1.0595780611038208,0.01526554673910141,0.04642668546567782,-0.006282992061684466,0.04642668546567781,-0.006282992061684468,0.060777840633043256,0.008773399526301713,0.05414583999933535,-0.0035387296091216915,0.05978536654971482,0.008308341652133788,0.047910430697323925,-0.013374701110557568,0.39999999999999997
chaosnli_snli,qwen,0,GPP-rbf,3,16,1.2233594838131632,0.26078114785407824,0.4820512502075552,0.4873201142761321,0.27692307692307694,0.27692307692307694,0.7455627918243408,0.28828707337379456,0.010010764198814998,-0.019823003902637942,0.010010764198815001,-0.019823003902637942,0.0025746078344200413,-0.013469115949641695,0.01390158882420122,-0.02001414088610727,0.004467239504634972,-0.01556784223408802,0.0423084928497656,-0.014242692507848584,0.0
chaosnli_snli,qwen,0,GPP-laplace,3,16,1.1105159577116068,0.22689353222840553,0.44963232989494617,0.5472050799799875,0.2681318681318681,0.2681318681318681,0.7098883390426636,0.38705766201019287,0.01259016706804815,-0.00957207627297331,0.012590167068048143,-0.00957207627297331,0.029517664699401595,-0.027886076616661714,0.021054343466219004,-0.016596833647778912,0.034215901189353665,-0.03304065801468413,0.021155870746908216,-0.014413215389144434,0.6000000000000001
chaosnli_snli,qwen,0,LPE,3,16,1.3702256220773052,0.296982989047529,0.5125790165389305,0.4124169161301287,0.2813186813186813,0.2813186813186813,0.7809532284736633,0.1685643494129181,0.003149570683362331,0.048829903964403495,0.0031495706833623224,0.04882990396440347,0.010859560718306922,0.03886514421201804,0.007152709980420367,0.04384923043771528,0.010971764462536157,0.03715571456140794,0.031799766334374674,0.046045486006594014,0.0
chaosnli_snli,qwen,0,LP-temp,3,16,1.1742858225694364,0.24622668641806358,0.4684244069102081,0.5072921785052771,0.29010989010989013,0.29010989010989013,1.0562126712120894,,-0.006713807641384919,,-0.0067138076413849205,,-0.006958068784754867,,-0.008090536109527563,,-0.01023346544655085,,0.031084427654163485,,0.0
chaosnli_snli,qwen,0,GPP-cosine,3,64,1.0389861542556131,0.19197719511627642,0.3993044480353921,0.4774754706645493,0.5406593406593406,0.5406593406593406,1.0184857845306396,0.007392163388431072,0.000307918434600013,0.0022890729754000915,0.00030791843460001994,0.0022890729754000746,-0.01986006446847352,0.01722605949915191,-0.00898275736596206,0.0025548806082566766,-0.02390395692228657,0.014683914356015924,0.008629417781439856,-0.010325592827098093,0.39999999999999997
chaosnli_snli,qwen,0,GPP-rbf,3,64,1.0939793634717916,0.2002690048196264,0.3969679363931601,0.39961588797504766,0.4901098901098901,0.4901098901098901,0.7055593132972717,0.2288816124200821,-0.005793697693981166,9.033039075652134e-05,-0.005793697693981166,9.033039075650312e-05,0.012184135562647684,0.01537044653845798,0.006346196690825593,0.005122426864247706,0.01725759270357866,0.01771980572891564,-0.0017493629719180553,0.001847841475890138,-0.19999999999999998
chaosnli_snli,qwen,0,GPP-laplace,3,64,1.0487021864008574,0.2001685379620968,0.41323840149811336,0.5193737590333859,0.5340659340659341,0.5340659340659341,0.6929870843887329,0.3759111762046814,-0.02496963072510061,-0.01853934513574438,-0.02496963072510063,-0.018539345135744387,-0.0141392514706569,-0.025266239531114988,-0.019922225446443856,-0.019261400856370875,-0.012911600850788796,-0.02754626037221647,-0.00528229522664227,-0.0058201687632142415,-0.19999999999999998
chaosnli_snli,qwen,0,LPE,3,64,1.2488116317916818,0.22354097843185428,0.41001879507982797,0.31564517302185263,0.5054945054945055,0.5054945054945055,0.6486826539039612,0.13589400053024292,0.023308771836795122,0.004293997969903412,0.0233087718367951,0.004293997969903417,0.03189391555114088,-0.007724442858555374,0.03514329424856713,0.0008382015122671942,0.03608296071419985,-0.007807227810768369,0.0179451912422453,0.010298265340019805,-0.39999999999999997
